,x,y,z
0,-0.38025348508644935,-0.24281531079407911,0.25362352510379743
1,0.07683542916238166,-0.0705310043093762,-0.17749286651745388
2,0.05475807172019647,-0.41841546989062844,0.006914330182582076
3,-0.524972957029264,-0.5572212754017412,-0.10238060776655591
4,-0.12603806118831715,-0.49260157108718283,-0.3844891525542184
5,-0.48545068247995943,0.18493048448310956,-0.23494490429388815
6,0.6258256997063125,-0.0325625970504186,-0.004635987040405694
7,-0.4810057241194471,-0.11819084416876542,-0.38046262983059265
8,-0.24280320013757523,-0.3144015441986027,-0.22129521957655746
9,0.019686845851469088,0.3773613792991895,0.05337025367075109
10,-0.09224291796660151,0.4670438261587337,-0.19162212440031656
11,-0.29102794480767935,-0.11853081152736665,-0.009756728968429577
12,0.10347166763786347,0.2156543150452891,-0.0364574363213974
13,-0.09655214988867132,0.1661906921116265,0.08573815516561104
14,-0.2858666137875663,0.20814103445158652,-0.18852031260437568
15,-0.1499947162806491,-0.08008555262906132,0.3535432467761621
16,-0.19467667394788424,-0.02580365902386969,0.3801956038942973
17,-0.3699432476122093,-0.2503974650739583,-0.11077424005426828
18,-0.009173137807776663,-0.107822335162298,-0.219038799896453
19,-0.18149826549073983,-0.09498707975739336,-0.2507703207613044
20,-0.29451312799107493,0.14574853079407024,0.00048270004959496173
21,-0.303576586807255,0.14608201498006074,-0.14116357227408835
22,0.14153437562160986,-0.19568165879028548,-0.025064643152952645
23,0.14817007672741475,-0.16113383083812874,-0.09511383859386835
24,0.16952114883689298,0.0947893973806345,-0.644426671145459
25,-0.17940892050288634,0.6762230947106832,-0.43528051495078174
26,-0.23084988737013853,-0.5893173390819519,0.4068188444478397
27,-0.4697087647980911,0.00043631744890499545,-0.19170546923403656
28,-0.1633338050865248,0.11535457669287066,-0.32560048917826157
29,0.23529189699349026,0.03203553886002743,0.007281073679368081
30,0.15619811364610023,0.1434152971454115,0.11263186736839409
31,0.30230170779439086,-0.16090979311823717,0.02519804821838254
32,-0.8232228931608339,-0.06320904711528033,-0.12653017327163188
33,-0.23391274592253228,0.07900681068518102,-0.1601654393852317
34,0.506781491314707,-0.036665225426691574,0.4232858653655306
35,0.03897490919905118,0.38688393556150785,-0.5362860556866093
36,-0.44179639407975746,0.1786934062279609,0.11404342860009732
37,-0.3555789304076181,0.4307225869184136,-0.08613047944749515
38,0.05319432871218748,-0.1999551620953203,-0.16823487189265468
39,-0.29815911725520655,0.2031233097999284,-0.18071074553193917
40,-0.06993931364714978,0.02436496536907091,-0.10720838245564573
41,-0.6192628690733554,0.21026318533921354,0.23804759997793057
42,0.0032719482102270964,0.2844234386471259,-0.5456782919674239
43,-0.07974567374913988,-0.0061615271554230555,-0.16067135761238244
44,0.7036554375645702,-0.06379472389896347,0.10358413783534523
45,-0.37744050780297184,-0.32944619638622546,-0.05173254000823733
46,0.6188080242423266,-0.14667219591904931,-0.014651785112201504
47,0.9028957151506459,-0.0150782986025067,0.5915135405586348
48,0.7700665476294397,-0.1476175991418575,0.4689009801729501
49,0.3688316528418089,-0.133153522640468,0.18069651482052795
50,0.3589189646675505,-0.3133235271748335,0.6132855924472778
51,0.2549664270815245,-0.3802751459851457,0.5369514437741244
52,-0.16523720377949905,-0.06799567634172021,0.015111916678044885
53,0.040291947384798625,0.004671100906609238,0.1970455116936421
54,1.0556404636555239,-0.183704964069068,0.7338540824231407
55,0.12928894963208248,-0.21670287288137757,0.3904239662471259
56,0.2947396159462598,-0.23844821768777175,0.15741647982178908
57,0.3502873544108453,-0.521414665499832,0.37790331647821124
58,0.8963921352012816,0.3812743409580236,0.33710297657054866
59,0.011875550453031729,0.2660708751814299,-0.12174114438020146
60,0.7997594076871065,0.043216846521496904,0.35082157475719306
61,0.6076503452817952,-0.34028851160174733,0.31124291618462896
62,0.268254959158963,-0.16308632714583918,0.1950273693359639
63,0.08537047633847457,0.09618906326261138,0.29646575438922995
64,0.0398201266872233,-0.19479355039351015,0.3175180408048324
