,x,y,z
265,34.747852,-4.302901,1.2609136
266,26.50386,6.3543663,15.065758
267,-21.682236,-11.746712,-13.015445
268,-10.431647,-3.5182729,-21.353937
269,-21.38325,-9.225907,-12.067273
270,26.362299,-3.0210195,-2.9499242
271,5.824928,-0.5072243,-17.302288
272,16.404673,-0.74138033,-15.307457
273,-22.060205,-8.75047,-12.686896
274,14.692424,7.078299,14.009688
275,-19.960129,5.0337863,-11.83133
276,-28.383694,4.320402,-20.435827
277,-2.7017846,4.161779,-5.65993
278,-14.468699,-6.287369,-1.8757659
279,-16.95072,-13.840035,-4.5247574
280,18.764313,11.38952,-9.094611
281,-2.7452905,-13.621606,-17.638659
282,-28.50595,0.21908888,-18.59939
283,16.524181,-8.291706,-16.82615
284,-25.108295,-4.8912163,-13.469841
285,8.374821,22.982876,-15.36927
286,-16.139296,-0.6374699,-11.583316
287,-21.79336,-0.3481501,-15.639311
288,-14.99285,-1.5940685,10.884775
289,-5.049909,-3.084536,-6.1334047
290,8.591445,-13.20684,-0.85210747
291,0.72479945,5.45369,-5.6703515
292,-4.9124055,3.8914108,-13.07847
293,4.323577,-0.20949817,-13.390451
294,18.614752,10.555737,-4.2722025
295,-29.961016,-3.8220727,-0.11782149
296,-15.833593,-5.2584786,-15.652523
297,-28.86218,7.656229,-15.162675
298,-4.138394,23.446081,8.350582
299,-6.8582516,3.3969095,2.619039
300,10.798368,-10.222447,-11.154567
301,-30.672142,5.3560104,-12.010038
302,26.192827,4.0714912,-3.6872575
303,3.7346356,2.36608,-11.414715
304,-5.852326,9.122879,-22.276352
305,-17.749784,-6.847912,-12.994116
306,-17.781902,9.912285,2.227198
307,-17.145617,6.395222,-23.126692
308,-32.42302,-1.6443042,-8.497032
309,10.604637,13.328957,-2.6392128
310,-29.595873,-4.544749,1.3453579
311,-10.005851,-3.824223,-20.811996
312,-10.412328,15.759547,-7.583466
313,-13.316317,1.6291753,-16.112259
314,-14.856276,13.320862,-12.319774
315,-23.084673,-8.72846,-13.860481
316,-24.766886,3.42537,3.3294797
317,-13.627283,16.5282,4.976359
318,13.298627,-0.5524067,1.1099163
319,-2.9290159,-4.503442,3.5187552
320,-13.438391,1.5700666,-16.017899
321,17.577703,12.539116,-5.7788067
322,1.5312743,-7.669705,-18.341343
323,18.89134,-2.1880763,5.2324305
324,-13.435622,7.728495,-16.234764
325,18.137691,11.233482,-8.455197
326,5.791963,-3.1364765,-17.596306
327,-10.569528,-4.562294,-3.000305
328,10.807325,-3.5947876,4.8167925
