,x,y,z
487,0.7497079,-4.445045,-0.8791457
488,18.258944,3.0780215,-0.30676767
489,-5.0208044,22.753061,14.99301
490,-16.176903,13.843049,5.5184407
491,8.981566,-20.995958,-4.869648
492,-0.52027774,21.311798,20.341162
493,-34.676907,7.8428216,-1.9592623
494,-23.147385,3.9156144,8.087508
495,6.058322,-11.870049,-5.86935
496,-20.778147,15.473377,7.2979646
497,1.2190655,20.098717,-16.551405
498,-15.861992,-3.8813229,4.321158
499,0.30869308,15.469325,5.0922203
500,0.026298793,15.438711,23.04907
501,-14.554921,8.557786,0.984238
502,-17.442816,1.9620667,12.829283
503,-34.91239,8.0170555,-2.0381448
504,-20.968367,0.029552082,1.4117868
505,-12.220792,-7.2428155,-14.908091
506,-12.86857,25.971346,-10.294542
507,-5.244526,17.395344,5.840165
508,2.2500222,9.592274,-18.798292
509,2.8725116,-1.2253263,0.46532694
510,-20.416306,17.496101,-4.3758135
511,20.850233,-11.290754,13.158347
512,-16.036652,14.651258,7.4700847
513,-21.662394,19.635662,-5.140933
514,2.156051,0.6957518,-18.013521
515,-19.490953,18.229597,-7.683015
516,-29.815357,12.690824,2.7368762
517,18.558346,4.3913164,-20.170689
518,-2.1644313,-2.0272887,-17.724615
519,-27.679766,9.682398,6.444454
520,-7.5591874,-1.9902989,3.9570143
521,-27.106836,11.468439,5.0499783
522,-21.083384,11.438648,-4.859
523,8.500428,15.781579,-11.155938
524,3.744881,22.921494,-2.266186
525,15.434325,-2.770179,-9.602833
526,-29.521605,12.047877,5.2265244
527,-1.0449189,6.462797,-14.394015
528,4.7917123,-18.801767,4.982563
529,-18.897154,9.483846,-13.0047655
530,-5.210976,17.411469,5.8672476
531,-3.3537993,-2.4738495,0.40944928
532,1.6907207,-9.332216,22.265417
533,10.257428,17.672825,12.387314
534,1.5801121,23.172972,20.234104
535,-1.2794474,0.8837848,1.8710831
536,1.3004191,-8.03632,4.8195543
537,-28.631048,-0.15841235,11.756664
538,0.87103814,10.671885,19.260891
539,-1.0978552,10.730431,22.932373
540,-22.463419,15.689274,-8.222575
541,-31.70265,4.717348,3.5705
542,-27.651554,12.246186,2.9933255
543,2.6075356,-7.289198,16.336388
544,2.039131,23.025215,17.655266
545,-13.059716,-6.3278084,-9.689367
546,-8.239263,6.8106103,-9.874452
547,3.2164607,12.079275,6.101145
548,-22.318302,7.103816,4.418153
549,-24.862444,-0.2519414,13.879433
550,-2.9515,22.714046,-8.233906
551,14.676012,-6.031358,-10.939516
552,3.6389735,10.700053,-1.2662667
553,16.289537,10.251122,16.166754
554,-12.563781,3.288127,17.217243
555,-9.384651,16.943632,5.970369
556,17.823515,-16.853817,2.8988824
557,-13.526286,16.559967,2.9314773
558,-23.969122,-16.958458,6.180719
559,-15.923439,1.1753931,12.49714
560,-33.21113,4.5523367,-5.5935903
561,-28.430567,-9.401854,-6.341029
562,2.9083853,-11.426612,-7.6758327
563,-28.581064,10.972733,8.985207
564,-16.313866,11.25263,-4.451316
565,-12.798168,12.891326,-0.70102507
566,-12.253172,-3.2557504,-15.206861
567,-15.14556,-17.64246,-1.8849887
568,2.339567,-6.0926175,8.089816
569,-25.039494,-7.7161884,0.51459014
570,5.6673317,-17.386173,-3.4381971
571,-15.121077,-17.210474,-1.6625524
572,-7.4766283,-4.6014733,5.049694
573,-20.942385,-11.153441,-6.1947055
574,-14.665811,-14.881458,1.901176
575,-19.708755,-2.96723,-2.2547991
576,-7.5370116,9.842021,-20.176224
577,-2.9660976,17.478607,18.80302
578,-4.3677697,8.384111,-7.5211453
579,-15.15577,-12.004959,-3.750992
580,9.245674,-7.5049644,-6.4009666
581,-1.9943957,-14.946187,13.016397
582,15.020339,-4.2967734,2.9621336
583,4.844036,27.625008,8.749455
584,-18.085936,-6.0636926,18.161356
585,-21.38521,-16.22949,-3.220058
586,-27.980068,-12.297602,-1.1267576
587,-15.078852,-1.3220712,7.8601174
588,-25.51726,-1.2670294,2.689775
589,-32.19079,5.010532,-1.8626684
590,-22.913788,-7.75343,11.019261
591,14.247881,-6.5990653,-10.560385
592,-16.193762,-18.504087,-5.0969396
593,6.8822913,-20.57029,-2.234003
594,-8.557971,-11.9540415,0.40271375
595,-22.337013,-4.595919,3.6263785
596,-25.61246,-5.413228,0.20386013
597,-3.401881,-7.717219,-17.117401
598,-32.2968,-5.6752315,3.1821213
599,6.9834785,-4.4112587,-9.391635
600,-24.542515,-8.585176,0.8212005
601,23.773886,7.394868,0.34342355
602,-21.674042,7.8994894,5.002417
603,-15.708455,-0.03210342,3.7869046
604,3.3057551,29.255026,5.586047
605,-18.160074,-12.922989,12.414288
606,-7.668221,-14.66385,-3.4728677
607,-24.292849,2.129277,5.5077977
608,11.314333,-18.937056,-6.820329
609,15.314278,-13.654013,-7.7760777
610,-16.21785,-11.252018,-1.6701286
611,-17.615612,7.529138,-4.4026804
612,0.7486001,20.362635,2.7006097
613,-28.342665,-9.293421,1.5620679
614,14.499029,3.365551,-15.14576
615,-8.027827,5.864033,-0.22030076
616,-33.1793,1.7849586,2.243872
617,-28.3378,-8.752804,-1.0598274
618,12.151607,-15.765847,-5.4017897
619,1.3699918,15.242502,19.25452
620,-7.8157473,1.3133771,-20.716038
621,16.995989,3.9112756,-14.832976
622,17.43501,-3.0259118,-4.991346
623,-1.9388394,9.586833,-13.176202
624,-13.040773,-9.084122,-0.8630852
625,13.472151,-15.642824,9.245652
626,0.26679543,-0.8933023,16.497263
627,-4.465939,13.305199,-17.692362
628,20.004887,-9.680745,-7.837579
629,-8.067434,-18.133911,-14.9270735
630,-12.5907,-0.4306463,-19.97586
631,-2.7136548,-12.976203,7.946255
632,-6.684733,-16.572456,7.607461
633,13.245906,-8.379963,15.752532
634,10.809136,-10.13616,13.082611
635,-1.2247416,21.419987,13.950763
636,7.561893,-1.0571324,2.6192224
637,-5.0573325,-15.372884,0.6744817
638,10.905924,10.826483,-10.806155
639,-8.08276,11.794303,-14.99333
640,14.076594,-16.642704,-6.509206
641,4.6660066,-21.124502,-5.1040382
642,2.7766662,9.639605,-16.010546
643,2.9921103,21.848885,-6.3506136
644,7.967677,-13.871031,17.410622
645,4.999669,-2.252731,-18.271418
646,3.8384788,-1.4271511,-19.908411
647,-6.5377574,1.9947995,-8.327473
648,7.6895423,5.794838,22.49394
649,1.8496811,26.732477,4.354395
650,-15.014236,-12.876983,-10.355817
651,0.8973896,-19.255083,8.199543
652,-7.450675,4.704304,21.846828
653,-1.4592409,-12.748535,5.6914415
654,13.769032,-16.33065,-7.6454167
655,-2.4876106,-7.746384,21.963583
656,-1.8224908,-12.490687,1.490019
657,13.492315,-1.7939857,-5.7892256
658,-0.56789684,-7.1360583,-19.245842
659,-2.267368,6.666566,-18.371767
660,17.491697,-16.341913,-8.469885
661,-18.740076,-10.766362,-1.3397787
662,-13.339805,-15.168375,1.3651621
663,-13.789794,-5.139597,-5.230962
664,6.9143524,-21.309744,-1.6067092
665,5.169035,-1.6886392,-17.945185
666,-6.2212276,-16.71205,-2.3433325
667,11.465814,-17.11137,12.167854
668,-9.537087,11.971936,2.5427825
669,15.031009,-11.466409,-8.419838
670,11.9927025,-17.026026,2.3402243
671,-10.860188,-1.5789165,-11.185156
672,5.701355,-9.946747,14.257193
673,-24.712166,-9.04357,9.538709
674,10.210383,-20.215866,3.194167
675,1.3718468,8.932166,-23.079802
676,5.238925,-13.571752,8.045167
677,0.16727784,-6.5034485,-10.137089
678,5.479064,-13.256813,-16.024967
679,-3.3400288,-19.500195,-2.0436363
680,-1.778519,7.750714,-25.949644
681,-6.733823,9.310435,-4.5560727
682,-17.059195,-11.943474,-11.799047
683,1.5695195,-18.444494,15.3771515
684,-0.31588608,-19.924183,-1.7146928
685,-18.461788,-0.26350957,-6.943068
686,5.9931307,-7.2911553,-6.894117
687,4.640331,-8.24628,14.44744
688,7.974918,-14.336539,16.522734
689,16.804108,-4.3316307,-18.17699
690,-10.035667,-7.614732,4.4543805
691,0.2571602,0.43774,5.6370463
692,15.21045,-5.9641995,-6.4966817
693,-10.638363,-15.087927,-6.9551563
694,-3.4568236,-13.997624,10.620305
695,16.59148,-7.2290006,-2.446547
696,3.5049827,16.72041,16.483889
697,-15.092126,9.321881,2.0935817
698,-7.699637,-1.6588033,-19.651566
699,0.13439235,3.8363278,-3.3838685
700,1.9276171,-13.8375845,17.145527
701,-9.303509,10.145741,-3.3127751
702,-15.579419,12.578637,6.221696
703,-5.7875466,14.129116,-7.427506
704,19.873457,1.033994,8.439456
705,-9.374363,-5.7892785,11.438071
706,-9.424262,16.763975,5.7160153
707,10.38788,-19.820696,7.368618
708,-2.7764707,-9.988513,14.485404
709,2.9548855,12.81401,19.68138
710,0.9134459,5.8148074,-20.813927
711,10.430374,-12.6254835,10.300992
712,-0.26664892,17.957996,4.994191
713,-1.133633,-0.7977277,-17.92631
714,-5.652426,-13.523694,-7.1313653
715,-1.4451804,-12.747323,11.023208
716,-13.328064,-0.84925556,8.254396
717,-3.4355571,24.645943,4.1076097
718,-14.144293,12.127812,0.21295184
719,-27.028479,-1.1891525,5.2083964
720,-21.57164,-14.359579,-16.395233
721,1.6288555,-3.8864238,4.0884356
722,5.696259,-6.249627,-11.019267
723,-0.033797465,-3.28409,13.826053
724,-9.527835,-10.138633,-7.2901278
725,-14.617366,16.008158,5.421918
